repository,code_path,line_number,operation,direction,evidence
leap_initialisation,tests/test_other_loss_own_use_proxy_workflow.py,1677,write_excel,write,"sheet.to_excel(writer, sheet_name=""EBal|2023"", index=False, header=False)"
leap_initialisation,tests/test_other_loss_own_use_proxy_workflow.py,2499,read_csv,read,saved = pd.read_csv(issues_path)
leap_initialisation,tests/test_other_loss_own_use_proxy_workflow.py,2515,read_csv,read,saved = pd.read_csv(issues_path)
leap_initialisation,tests/test_parallel_economy_merge.py,42,write_csv,write,"frame.to_csv(findings_dir / ""baseline_seed_20260723_consolidated_rule_findings.csv"", index=False)"
leap_initialisation,tests/test_parallel_economy_merge.py,53,write_csv,write,"pd.DataFrame(rows).to_csv(checks_dir / filename, index=False)"
leap_initialisation,tests/test_parallel_economy_merge.py,98,read_csv,read,merged = pd.read_csv(findings_path)
leap_initialisation,tests/test_parallel_economy_merge.py,122,read_csv,read,merged = pd.read_csv(findings_path)
leap_initialisation,tests/test_parallel_economy_merge.py,146,read_csv,read,merged = pd.read_csv(findings_path)
leap_initialisation,tests/test_parallel_economy_merge.py,169,read_csv,read,merged = pd.read_csv(findings_path)
leap_initialisation,tests/test_parallel_economy_merge.py,183,read_csv,read,assert pd.read_csv(findings_path).empty
leap_initialisation,tests/test_parallel_economy_merge.py,217,read_csv,read,source = pd.read_csv(outputs[source_name])
leap_initialisation,tests/test_parallel_economy_merge.py,222,read_csv,read,"assert pd.read_csv(outputs[conservation_name]).loc[0, ""economy""] == ""12_NZ"""
leap_initialisation,tests/test_parallel_economy_merge.py,223,read_csv,read,empty_lineage = pd.read_csv(
leap_initialisation,tests/test_parallel_economy_merge.py,237,read_csv,read,"assert pd.read_csv(worker_source, keep_default_na=False).loc[0, ""economy""] == """""
leap_initialisation,tests/test_parallel_economy_merge.py,261,read_csv,read,merged = pd.read_csv(outputs[filename])
leap_initialisation,tests/test_power_interim_capacity_updates.py,167,read_excel,read,"exported = pd.read_excel(output_path, sheet_name=""LEAP"", header=2)"
leap_initialisation,tests/test_preflight_compressed_results_update.py,163,read_csv,read,"ninth = pd.read_csv(result[""ninth_path""])"
leap_initialisation,tests/test_preflight_compressed_results_update.py,185,read_csv,read,"ninth = pd.read_csv(result[""ninth_path""])"
leap_initialisation,tests/test_preflight_compressed_results_update.py,546,read_csv,read,cols = list(pd.read_csv(report).columns)
leap_initialisation,tests/test_preflight_compressed_results_update.py,574,write_csv,write,").to_csv(report, index=False)"
leap_initialisation,tests/test_reconciliation_run_context_saver.py,160,write_csv,write,").to_csv(probe_path, index=False)"
leap_initialisation,tests/test_results_update_dry_run_preview.py,291,read_csv,read,assert list(pd.read_csv(output_path).columns) == preview.RESULTS_UPDATE_PREVIEW_COLUMNS
leap_initialisation,tests/test_results_update_dry_run_preview.py,331,read_csv,read,decisions = pd.read_csv(
leap_initialisation,tests/test_results_update_dry_run_preview.py,515,read_csv,read,decisions = pd.read_csv(
leap_initialisation,tests/test_series_adapter_and_remaps.py,106,write_csv,write,"mapping_df.to_csv(mapping_path, index=False)"
leap_initialisation,tests/test_series_adapter_and_remaps.py,121,write_csv,write,"esto_df.to_csv(esto_path, index=False)"
leap_initialisation,tests/test_series_adapter_and_remaps.py,136,write_csv,write,"ninth_df.to_csv(ninth_path, index=False)"
leap_initialisation,tests/test_series_adapter_and_remaps.py,281,write_csv,write,"mapping_df.to_csv(mapping_path, index=False)"
leap_initialisation,tests/test_series_adapter_and_remaps.py,290,write_csv,write,").to_csv(esto_path, index=False)"
leap_initialisation,tests/test_supply_export_io.py,14,write_excel,write,"with pd.ExcelWriter(path, engine=""openpyxl"") as writer:"
leap_initialisation,tests/test_supply_export_io.py,15,write_excel,write,"df.to_excel(writer, sheet_name=""LEAP"", index=False, startrow=2)"
leap_initialisation,tests/test_supply_extracted_helpers.py,182,write_excel,write,with pd.ExcelWriter(path) as writer:
leap_initialisation,tests/test_supply_extracted_helpers.py,183,write_excel,write,"pd.DataFrame(rows).to_excel(writer, sheet_name=""Export"", header=False, index=False)"
leap_initialisation,tests/test_supply_production_regressions.py,139,read_excel,read,"seed = pd.read_excel(baseline_paths[0], sheet_name=""LEAP"", header=2)"
leap_initialisation,tests/test_supply_production_regressions.py,200,read_excel,read,"exported = pd.read_excel(workbook_path, sheet_name=""LEAP"", header=2)"
leap_initialisation,tests/test_supply_production_regressions.py,208,read_excel,read,"viewing = pd.read_excel(workbook_path, sheet_name=""FOR_VIEWING"", header=2)"
leap_initialisation,tests/test_supply_production_regressions.py,328,write_excel,write,"with pd.ExcelWriter(source, engine=""openpyxl"") as writer:"
leap_initialisation,tests/test_supply_production_regressions.py,329,write_excel,write,"workbook_df.to_excel(writer, sheet_name=""LEAP"", index=False, header=False)"
leap_initialisation,tests/test_supply_production_regressions.py,330,write_excel,write,"workbook_df.to_excel(writer, sheet_name=""FOR_VIEWING"", index=False, header=False)"
leap_initialisation,tests/test_supply_production_regressions.py,340,read_excel,read,"combined = pd.read_excel(combined_paths[0], sheet_name=""LEAP"", header=2)"
leap_initialisation,tests/test_supply_production_regressions.py,348,read_excel,read,"viewing = pd.read_excel(combined_paths[0], sheet_name=""FOR_VIEWING"", header=2)"
leap_initialisation,tests/test_supply_reconciliation_capacity_unmet_iterative.py,112,write_csv,write,").to_csv(path, index=False)"
leap_initialisation,tests/test_supply_reconciliation_capacity_unmet_iterative.py,463,write_csv,write,").to_csv(balance_dir / ""balance_table_2030.csv"", index=False)"
leap_initialisation,tests/test_supply_reconciliation_capacity_unmet_iterative.py,660,read_csv,read,convergence_rows = pd.read_csv(convergence_csv)
leap_initialisation,tests/test_supply_reconciliation_capacity_unmet_iterative.py,716,read_csv,read,"convergence_rows = pd.read_csv(runtime_dir / ""capacity_unmet_convergence.csv"")"
leap_initialisation,tests/test_template_compatibility.py,22,write_excel,write,"with pd.ExcelWriter(path, engine=""openpyxl"") as writer:"
leap_initialisation,tests/test_template_compatibility.py,23,write_excel,write,"rows.to_excel(writer, sheet_name=""Export"", startrow=2, index=False)"
leap_initialisation,tests/test_template_compatibility.py,136,write_csv,write,").to_csv(audit_path, index=False)"
leap_initialisation,tests/test_template_compatibility.py,159,write_csv,write,").to_csv(audit_path, index=False)"
leap_initialisation,tests/test_transfer_no_data_zero_skeleton.py,52,read_excel,read,"exported = pd.read_excel(output_path, sheet_name=""LEAP"", header=2)"
leap_initialisation,tests/test_transformation_export_region_guard.py,53,write_excel,write,"with pd.ExcelWriter(template_path, engine=""openpyxl"") as writer:"
leap_initialisation,tests/test_transformation_export_region_guard.py,54,write_excel,write,"template.to_excel(writer, sheet_name=""Export"", index=False, startrow=2)"
leap_initialisation,tests/test_transformation_export_region_guard.py,90,write_excel,write,"with pd.ExcelWriter(template_path, engine=""openpyxl"") as writer:"
leap_initialisation,tests/test_transformation_export_region_guard.py,91,write_excel,write,"template.to_excel(writer, sheet_name=""Export"", index=False, startrow=2)"
leap_initialisation,tests/test_transformation_export_region_guard.py,123,write_excel,write,"with pd.ExcelWriter(template_path, engine=""openpyxl"") as writer:"
leap_initialisation,tests/test_transformation_export_region_guard.py,124,write_excel,write,"template.to_excel(writer, sheet_name=""Export"", index=False, startrow=2)"
leap_initialisation,tests/test_transformation_projection_unallocated_diagnostics.py,56,read_csv,read,saved = pd.read_csv(expected)
leap_initialisation,tests/test_transformation_projection_unallocated_diagnostics.py,98,read_csv,read,saved = pd.read_csv(expected)
leap_initialisation,tests/test_workflow_timing_history.py,23,write_csv,write,").to_csv(path, index=False)"
leap_initialisation,tests/test_zero_skeleton_scenario_borrowing.py,49,write_excel,write,"with pd.ExcelWriter(path, engine=""openpyxl"") as writer:"
leap_initialisation,tests/test_zero_skeleton_scenario_borrowing.py,50,write_excel,write,"pd.DataFrame(canonical).to_excel(writer, sheet_name=""Export"", index=False, startrow=2)"
leap_mappings,.codex_tmp_rollup_fix/analyze_aus_coke_blast.py,35,read_excel,read,"seed = pd.read_excel(SEED_PATH, sheet_name=""LEAP"")"
leap_mappings,.codex_tmp_rollup_fix/analyze_aus_coke_blast.py,72,read_excel,read,"frame = pd.read_excel(BALANCE_EXPORT_PATH, sheet_name=sheet_name, header=None)"
leap_mappings,.codex_tmp_rollup_fix/analyze_aus_coke_blast.py,86,read_csv,read,"frame = pd.read_csv(path, low_memory=False)"
leap_mappings,.codex_tmp_rollup_fix/analyze_aus_coke_blast.py,100,read_csv,read,"frame = pd.read_csv(path, low_memory=False)"
leap_mappings,.codex_tmp_rollup_fix/validate_mapping_outputs.py,21,read_csv,read,"comparison = pd.read_csv(COMPARISON_PATH, low_memory=False)"
leap_mappings,.codex_tmp_rollup_fix/validate_mapping_outputs.py,34,read_csv,read,"common_rows = pd.read_csv(COMMON_ROWS_PATH, low_memory=False)"
leap_mappings,archive/2026-07-23_repo_cleanup/mapping_code/codebase/mapping_tools/build_dashboard_graph_index.py,429,write_csv,write,"graph_index_df.to_csv(graph_index_path, index=False)"
leap_mappings,archive/2026-07-23_repo_cleanup/mapping_code/codebase/mapping_tools/build_dashboard_graph_index.py,430,write_csv,write,"graph_flow_index_df.to_csv(graph_flow_index_path, index=False)"
leap_mappings,archive/2026-07-23_repo_cleanup/mapping_code/codebase/mapping_tools/build_dashboard_graph_index.py,431,write_csv,write,"graph_product_index_df.to_csv(graph_product_index_path, index=False)"
leap_mappings,archive/2026-07-23_repo_cleanup/mapping_code/codebase/mapping_tools/build_dashboard_graph_index.py,432,write_csv,write,"graph_flow_product_index_df.to_csv(graph_flow_product_index_path, index=False)"
leap_mappings,archive/2026-07-23_repo_cleanup/mapping_code/codebase/mapping_tools/convert_leap_combined_esto_to_esto_first.py,182,read_excel,read,"return pd.read_excel(path, sheet_name=sheet_name)"
leap_mappings,archive/2026-07-23_repo_cleanup/mapping_code/codebase/mapping_tools/convert_leap_combined_esto_to_esto_first.py,184,read_csv,read,return pd.read_csv(path)
leap_mappings,archive/2026-07-23_repo_cleanup/mapping_code/codebase/mapping_tools/convert_leap_combined_esto_to_esto_first.py,711,write_csv,write,"mapping_df.to_csv(output_csv_path, index=False)"
leap_mappings,archive/2026-07-23_repo_cleanup/mapping_code/codebase/mapping_tools/convert_leap_combined_esto_to_esto_first.py,712,write_csv,write,"graph_links_df.to_csv(graph_links_csv_path, index=False)"
leap_mappings,archive/2026-07-23_repo_cleanup/mapping_code/codebase/mapping_tools/convert_leap_combined_esto_to_esto_first.py,713,write_excel,write,"with pd.ExcelWriter(output_xlsx_path, engine=""openpyxl"") as writer:"
leap_mappings,archive/2026-07-23_repo_cleanup/mapping_code/codebase/mapping_tools/convert_leap_combined_esto_to_esto_first.py,714,write_excel,write,"mapping_df.to_excel(writer, sheet_name=""mapping_candidates"", index=False)"
leap_mappings,archive/2026-07-23_repo_cleanup/mapping_code/codebase/mapping_tools/convert_leap_combined_esto_to_esto_first.py,715,write_excel,write,"graph_links_df.to_excel(writer, sheet_name=""graph_links"", index=False)"
leap_mappings,archive/2026-07-23_repo_cleanup/mapping_code/codebase/mapping_tools/convert_leap_combined_esto_to_esto_first.py,718,write_excel,write,"qa_df.to_excel(writer, sheet_name=sheet_name, index=False)"
leap_mappings,archive/2026-07-23_repo_cleanup/mapping_code/codebase/mapping_tools/convert_leap_combined_esto_to_esto_first.py,722,write_csv,write,"qa_df.to_csv(qa_dir / qa_filename, index=False)"
leap_mappings,archive/2026-07-23_repo_cleanup/mapping_code/codebase/mapping_tools/convert_leap_combined_esto_to_esto_first.py,736,read_csv,read,graph_flow_product_index_df = pd.read_csv(graph_flow_product_index_path)
leap_mappings,codebase/for_colleagues_export_workflow.py,61,write_csv,write,"df.to_csv(output_path, index=False)"
leap_mappings,codebase/for_colleagues_export_workflow.py,67,write_csv,write,"df.to_csv(fallback_path, index=False)"
leap_mappings,codebase/for_colleagues_export_workflow.py,75,read_csv,read,"wide_df = pd.read_csv(_resolve(COMMON_WIDE_PATH), dtype=object)"
leap_mappings,codebase/for_colleagues_export_workflow.py,86,read_csv,read,"source_df = pd.read_csv(_resolve(SOURCE_COMMON_PATH), dtype=object)"
leap_mappings,codebase/leap_mapping_refresh_workflow.py,299,read_csv,read,base_df = pd.read_csv(ESTO_TABLE_PATH)
leap_mappings,codebase/leap_mapping_refresh_workflow.py,324,read_csv,read,ninth_df = pd.read_csv(NINTH_TABLE_PATH)
leap_mappings,codebase/leap_mapping_refresh_workflow.py,1297,write_excel,write,"with pd.ExcelWriter(output_path, engine=""openpyxl"") as writer:"
leap_mappings,codebase/leap_mapping_refresh_workflow.py,1299,write_excel,write,"sheet_df.to_excel(writer, sheet_name=sheet_name[:31], index=False)"
leap_mappings,codebase/leap_mapping_refresh_workflow.py,1308,write_excel,write,"with pd.ExcelWriter(output_path, engine=""openpyxl"") as writer:"
leap_mappings,codebase/leap_mapping_refresh_workflow.py,1311,write_excel,write,"sheet_df.to_excel(writer, sheet_name=safe_name, index=False)"
leap_mappings,codebase/leap_mapping_refresh_workflow.py,1852,write_csv,write,"gaps.to_csv(COVERAGE_GAPS_PATH, index=False)"
leap_mappings,codebase/leap_mapping_refresh_workflow.py,1878,write_csv,write,"duplicates.to_csv(DUPLICATE_MAPPINGS_CSV_PATH, index=False)"
leap_mappings,codebase/leap_mapping_refresh_workflow.py,1922,read_csv,read,"previous = pd.read_csv(TRIO_PRESENCE_CSV_PATH).fillna("""")"
leap_mappings,codebase/leap_mapping_refresh_workflow.py,1943,write_csv,write,"row_exclusive.to_csv(TRIO_PRESENCE_CSV_PATH, index=False)"
leap_mappings,codebase/leap_mapping_refresh_workflow.py,2008,read_excel,read,"return pd.read_excel(MAPPING_WORKBOOK_PATH, sheet_name=sheet_name, dtype=object).fillna("""")"
leap_mappings,codebase/leap_mapping_refresh_workflow.py,2091,read_excel,read,"return pd.read_excel(MASTER_CONFIG_PATH, sheet_name=sheet_name, dtype=object).fillna("""")"
leap_mappings,codebase/leap_mapping_refresh_workflow.py,2228,write_excel,write,"with pd.ExcelWriter(output_path, engine=""openpyxl"") as writer:"
leap_mappings,codebase/leap_mapping_refresh_workflow.py,2230,write_excel,write,"sheet_df.to_excel(writer, sheet_name=sheet_name, index=False)"
leap_mappings,codebase/mapping_issue_exceptions.py,50,read_excel,read,"source_df = pd.read_excel(workbook_path, sheet_name=sheet_name, dtype=object)"
leap_mappings,codebase/mapping_issue_exceptions.py,98,read_excel,read,"sheet = pd.read_excel(workbook_path, sheet_name=sheet_name, dtype=str).fillna("""")"
leap_mappings,codebase/portable_mapping_chain.py,205,read_csv,read,"esto_df = pd.read_csv(esto_table, dtype=object)"
leap_mappings,codebase/portable_mapping_chain.py,221,write_csv,write,"esto_out.to_csv(prepared, index=False)"
leap_mappings,codebase/propagate_esto_rows_workflow.py,69,read_excel,read,"rows = pd.read_excel(chosen_rows_path, sheet_name=selected_sheet, dtype=object)"
leap_mappings,codebase/propagate_esto_rows_workflow.py,71,read_csv,read,"rows = pd.read_csv(chosen_rows_path, dtype=object, low_memory=False)"
leap_mappings,codebase/propagate_esto_rows_workflow.py,141,read_csv,read,"target = pd.read_csv(target_path, dtype=object, low_memory=False)"
leap_mappings,codebase/propagate_esto_rows_workflow.py,162,write_csv,write,"combined.to_csv(temporary_path, index=False)"
leap_mappings,codebase/propagate_esto_rows_workflow.py,179,write_csv,write,"summary.to_csv(summary_output_path, index=False)"
leap_mappings,codebase/propagate_esto_rows_workflow.py,205,write_csv,write,"summary.to_csv(summary_output_path, index=False)"
leap_mappings,codebase/run_mapping_pipeline.py,180,read_csv,read,"frame = pd.read_csv(path, dtype=str).fillna("""")"
leap_mappings,codebase/run_mapping_pipeline.py,187,read_csv,read,datasets = pd.read_csv(
leap_mappings,codebase/run_mapping_pipeline.py,209,read_csv,read,scopes = pd.read_csv(
leap_mappings,codebase/run_mapping_pipeline.py,439,write_csv,write,"combined.to_csv(RAW_LEAP_PATH, index=False)"
leap_mappings,codebase/run_mapping_pipeline.py,518,read_csv,read,"target_values_df = pd.read_csv(ESTO_ROWS_PATH, dtype=object)"
leap_mappings,codebase/run_mapping_pipeline.py,568,write_csv,write,converted_df.to_csv(
leap_mappings,codebase/run_mapping_pipeline.py,573,write_csv,write,lineage_df.to_csv(
leap_mappings,codebase/run_mapping_pipeline.py,590,write_csv,write,pd.DataFrame(columns=GROUP_COLUMNS).to_csv(
leap_mappings,codebase/run_mapping_pipeline.py,594,write_csv,write,pd.DataFrame(columns=SOURCE_LINEAGE_COLUMNS).to_csv(
leap_mappings,codebase/run_mapping_pipeline.py,798,read_csv,read,"pd.read_csv(COMMON_ROWS_PATH, usecols=[""comparison_scope""], dtype=object)"
leap_mappings,codebase/run_mapping_pipeline.py,861,write_csv,write,"build_common_esto_hierarchy_edges(common_tree, WORKBOOK_PATH).to_csv("
leap_mappings,codebase/run_mapping_pipeline.py,875,read_csv,read,"stage3_status = pd.read_csv(status_path, dtype=object).fillna("""")"
leap_mappings,codebase/run_mapping_pipeline.py,900,read_csv,read,"ninth_wide = pd.read_csv(NINTH_CSV_PATH, dtype=object)"
leap_mappings,codebase/run_mapping_pipeline.py,919,write_csv,write,"esto_tree.to_csv(tree_output_dir / ""esto_tree.csv"", index=False)"
leap_mappings,codebase/run_mapping_pipeline.py,920,write_csv,write,"esto_extended_tree.to_csv(tree_output_dir / ""esto_extended_tree.csv"", index=False)"
leap_mappings,codebase/run_mapping_pipeline.py,921,write_csv,write,"ninth_tree.to_csv(tree_output_dir / ""ninth_tree.csv"", index=False)"
leap_mappings,codebase/run_mapping_pipeline.py,922,write_csv,write,"leap_tree.to_csv(tree_output_dir / ""leap_tree.csv"", index=False)"
leap_mappings,codebase/run_mapping_pipeline.py,923,write_csv,write,"common_tree.to_csv(tree_output_dir / ""common_esto_tree.csv"", index=False)"
leap_mappings,codebase/run_mapping_pipeline.py,924,write_csv,write,common_hierarchy_edges.to_csv(
leap_mappings,codebase/run_mapping_pipeline.py,930,write_csv,write,"validation_tree.to_csv(tree_output_dir / ""all_dataset_trees.csv"", index=False)"
leap_mappings,codebase/run_mapping_pipeline.py,959,write_csv,write,"ninth_validation.to_csv(tree_output_dir / ""ninth_validation.csv"", index=False)"
leap_mappings,codebase/run_mapping_pipeline.py,960,write_csv,write,"ninth_sector_validation.to_csv(tree_output_dir / ""ninth_sector_validation.csv"", index=False)"
leap_mappings,codebase/run_mapping_pipeline.py,961,write_csv,write,"ninth_fuel_validation.to_csv(tree_output_dir / ""ninth_fuel_validation.csv"", index=False)"
leap_mappings,codebase/run_mapping_pipeline.py,962,write_csv,write,"leap_validation.to_csv(tree_output_dir / ""leap_validation.csv"", index=False)"
leap_mappings,codebase/run_mapping_pipeline.py,1031,read_csv,read,"common_rows = pd.read_csv(COMMON_ROWS_PATH, dtype=object)"
leap_mappings,codebase/run_mapping_pipeline.py,1032,read_csv,read,"comparison_data = pd.read_csv(comparison_path, dtype=object)"
leap_mappings,codebase/run_mapping_pipeline.py,1191,write_csv,write,"anchor_findings.to_csv(anchor_detail_path, index=False)"
leap_mappings,codebase/run_mapping_pipeline.py,1192,write_csv,write,"anchor_detail.to_csv(anchor_full_detail_path, index=False)"
leap_mappings,codebase/run_mapping_pipeline.py,1193,write_csv,write,"anchor_child_values.to_csv(anchor_child_values_path, index=False)"
leap_mappings,codebase/run_mapping_pipeline.py,1194,write_csv,write,"anchor_child_context_values.to_csv(anchor_child_context_values_path, index=False)"
leap_mappings,codebase/run_mapping_pipeline.py,1195,write_csv,write,"anchor_mapped_component_context_values.to_csv(anchor_mapped_component_context_values_path, index=False)"
leap_mappings,codebase/run_mapping_pipeline.py,1196,write_csv,write,"anchor_economy_examples.to_csv(anchor_economy_examples_path, index=False)"
leap_mappings,codebase/run_mapping_pipeline.py,1197,write_csv,write,"anchor_economy_child_context_values.to_csv(anchor_economy_child_context_values_path, index=False)"
leap_mappings,codebase/run_mapping_pipeline.py,1198,write_csv,write,anchor_economy_mapped_component_context_values.to_csv(
leap_mappings,codebase/run_mapping_pipeline.py,1201,write_csv,write,"leaf_reconciliation_candidates.to_csv(leaf_reconciliation_candidates_path, index=False)"
leap_mappings,codebase/run_mapping_pipeline.py,1202,write_csv,write,"anchor_summary.to_csv(anchor_summary_path, index=False)"
leap_mappings,codebase/run_mapping_pipeline.py,1239,write_csv,write,"combined_status.to_csv(status_path, index=False)"
leap_mappings,codebase/separate_axis_mapping_exploration_functions.py,725,read_csv,read,"header = pd.read_csv(source_path, nrows=0)"
leap_mappings,codebase/separate_axis_mapping_exploration_functions.py,762,read_csv,read,for chunk in pd.read_csv(
leap_mappings,codebase/separate_axis_mapping_exploration_functions.py,897,read_csv,read,"header = pd.read_csv(source_path, nrows=0)"
leap_mappings,codebase/separate_axis_mapping_exploration_functions.py,940,read_csv,read,for chunk in pd.read_csv(
leap_mappings,codebase/separate_axis_mapping_exploration_functions.py,1173,read_excel,read,"frame = pd.read_excel(workbook_path, sheet_name=spec[""sheet_name""], dtype=object)"
leap_mappings,codebase/separate_axis_mapping_exploration_functions.py,1490,read_excel,read,sheet_name: pd.read_excel(
leap_mappings,codebase/separate_axis_mapping_exploration_functions.py,1706,read_excel,read,"exceptions = pd.read_excel(workbook_path, sheet_name=""exceptions"", dtype=object)"
leap_mappings,codebase/separate_axis_mapping_exploration_functions.py,2704,read_excel,read,exclusions = pd.read_excel(
leap_mappings,codebase/separate_axis_mapping_exploration_functions.py,2795,read_excel,read,exclusions = pd.read_excel(
leap_mappings,codebase/separate_axis_mapping_exploration_functions.py,3211,read_excel,read,frame = pd.read_excel(
leap_mappings,codebase/separate_axis_mapping_exploration_functions.py,3452,read_excel,read,rollups = pd.read_excel(
leap_mappings,codebase/separate_axis_mapping_exploration_workflow.py,87,write_csv,write,"frame.to_csv(path, index=False)"
leap_mappings,codebase/separate_axis_mapping_exploration_workflow.py,226,read_csv,read,"registry = pd.read_csv(path, low_memory=False)"
leap_mappings,codebase/separate_axis_mapping_exploration_workflow.py,383,read_csv,read,"raw_axis_components = pd.read_csv(semantic_paths[""raw_axis""], low_memory=False)"
leap_mappings,codebase/separate_axis_mapping_exploration_workflow.py,384,read_csv,read,raw_lossless_components = pd.read_csv(
leap_mappings,codebase/separate_axis_mapping_exploration_workflow.py,388,read_csv,read,common_axis_comparison = pd.read_csv(
leap_mappings,codebase/separate_axis_mapping_exploration_workflow.py,392,read_csv,read,common_lossless_comparison = pd.read_csv(
leap_mappings,codebase/separate_axis_mapping_gap_review_workflow.py,83,read_csv,read,"frame = pd.read_csv(path, low_memory=False)"
leap_mappings,codebase/separate_axis_mapping_gap_review_workflow.py,183,read_csv,read,comparison = pd.read_csv(
leap_mappings,codebase/separate_axis_mapping_gap_review_workflow.py,673,write_csv,write,"frame.to_csv(path, index=False)"
leap_mappings,codebase/separate_axis_mapping_master_prototype_workflow.py,160,write_csv,write,"frame.to_csv(path, index=False)"
leap_mappings,codebase/separate_axis_mapping_master_prototype_workflow.py,199,read_csv,read,"registry = pd.read_csv(path, low_memory=False)"
leap_mappings,codebase/separate_axis_mapping_master_prototype_workflow.py,250,read_excel,read,rules = pd.read_excel(
leap_mappings,codebase/separate_axis_mapping_master_prototype_workflow.py,308,read_excel,read,frame = pd.read_excel(
leap_mappings,codebase/separate_axis_mapping_master_prototype_workflow.py,475,read_csv,read,observed = pd.read_csv(
leap_mappings,codebase/separate_axis_mapping_shadow_validation_workflow.py,130,write_csv,write,"frame.to_csv(path, index=False)"
leap_mappings,codebase/separate_axis_mapping_shadow_validation_workflow.py,138,read_excel,read,pd.read_excel(
leap_mappings,codebase/separate_axis_mapping_shadow_validation_workflow.py,242,read_csv,read,"""relationships"": pd.read_csv("
leap_mappings,codebase/separate_axis_mapping_shadow_validation_workflow.py,246,read_csv,read,"""common_rows"": pd.read_csv(required[1], low_memory=False),"
leap_mappings,codebase/separate_axis_mapping_shadow_validation_workflow.py,247,read_csv,read,"""common_map"": pd.read_csv(required[2], low_memory=False),"
leap_mappings,codebase/separate_axis_mapping_shadow_validation_workflow.py,266,read_csv,read,"return pd.read_csv(qa_path, low_memory=False)"
leap_mappings,codebase/separate_axis_mapping_split_workbooks_workflow.py,121,write_csv,write,"frame.to_csv(path, index=False)"
leap_mappings,codebase/separate_axis_mapping_split_workbooks_workflow.py,160,read_csv,read,"sector_axis = pd.read_csv(AXIS_SOURCE_FILES[""sector""])"
leap_mappings,codebase/separate_axis_mapping_split_workbooks_workflow.py,161,read_csv,read,"fuel_axis = pd.read_csv(AXIS_SOURCE_FILES[""fuel""])"
leap_mappings,codebase/separate_axis_mapping_split_workbooks_workflow.py,219,read_csv,read,sheets[sheet_name] = pd.read_csv(source_path)
leap_mappings,codebase/separate_axis_mapping_split_workbooks_workflow.py,325,read_csv,read,"leap = pd.read_csv(PAIR_SOURCE_FILES[""LEAP key pairs""])"
leap_mappings,codebase/separate_axis_mapping_split_workbooks_workflow.py,368,read_csv,read,"esto = pd.read_csv(PAIR_SOURCE_FILES[""ESTO key pairs""])"
leap_mappings,codebase/separate_axis_mapping_split_workbooks_workflow.py,369,read_csv,read,esto_extended = pd.read_csv(
leap_mappings,codebase/separate_axis_mapping_split_workbooks_workflow.py,372,read_csv,read,"ninth = pd.read_csv(PAIR_SOURCE_FILES[""Ninth key pairs""])"
leap_mappings,codebase/separate_axis_mapping_split_workbooks_workflow.py,430,read_csv,read,frame = pd.read_csv(source_path)
leap_mappings,codebase/separate_axis_mapping_stage3_shadow_workflow.py,163,read_csv,read,"return pd.read_csv(path, usecols=usecols, low_memory=False)"
leap_mappings,codebase/separate_axis_mapping_stage3_shadow_workflow.py,168,read_csv,read,relationships = pd.read_csv(
leap_mappings,codebase/separate_axis_mapping_stage3_shadow_workflow.py,172,read_csv,read,common_map = pd.read_csv(
leap_mappings,codebase/separate_axis_mapping_stage3_shadow_workflow.py,189,write_csv,write,"source_once.to_csv(source_once_path, index=False)"
leap_mappings,codebase/subtotal_mapping_master_review_workflow.py,71,read_excel,read,frames = pd.read_excel(
leap_mappings,codebase/subtotal_mapping_master_review_workflow.py,377,read_excel,read,frames = pd.read_excel(
leap_mappings,codebase/subtotal_mapping_master_review_workflow.py,430,write_csv,write,affected.to_csv(
leap_mappings,codebase/synthetic_multi_dataset_acceptance_workflow.py,75,read_csv,read,frame = pd.read_csv(
leap_mappings,codebase/synthetic_multi_dataset_acceptance_workflow.py,96,write_csv,write,"frame.to_csv(output_path, index=False)"
leap_mappings,codebase/synthetic_multi_dataset_acceptance_workflow.py,117,read_csv,read,"source_df=pd.read_csv(mapping_path, dtype=object),"
leap_mappings,codebase/synthetic_multi_dataset_acceptance_workflow.py,122,write_csv,write,"relationships.to_csv(relationship_path, index=False)"
leap_mappings,codebase/synthetic_multi_dataset_acceptance_workflow.py,146,write_csv,write,"common_rows.to_csv(output_dir / ""common_esto_rows.csv"", index=False)"
leap_mappings,codebase/synthetic_multi_dataset_acceptance_workflow.py,147,write_csv,write,component_map.to_csv(
leap_mappings,codebase/synthetic_multi_dataset_acceptance_workflow.py,154,write_csv,write,"qa_frame.to_csv(qa_dir / f""{qa_name}.csv"", index=False)"
leap_mappings,codebase/synthetic_multi_dataset_acceptance_workflow.py,199,read_csv,read,value_registry = pd.read_csv(
leap_mappings,codebase/synthetic_multi_dataset_acceptance_workflow.py,209,read_csv,read,pd.read_csv(
leap_mappings,codebase/synthetic_multi_dataset_acceptance_workflow.py,212,write_csv,write,").to_csv(synthetic_native_path, index=False)"
leap_mappings,codebase/synthetic_multi_dataset_acceptance_workflow.py,224,write_csv,write,"value_registry.to_csv(acceptance_value_registry_path, index=False)"
leap_mappings,codebase/synthetic_multi_dataset_acceptance_workflow.py,244,read_csv,read,detailed = pd.read_csv(
leap_mappings,codebase/synthetic_multi_dataset_acceptance_workflow.py,261,write_csv,write,"source_values.to_csv(source_path, index=False)"
